PEILDATUM;NETBEHEERDER;PROVINCIE;GEMEENTE;PLAATS                 ;CBS_BUURTCODE_2023;CBS_BUURTNAAM_2023                      ;AANTAL_AANSLUITINGEN_MET_PV;TOTAAL_AANTAL_AANSLUITINGEN;OPGESTELD_VERMOGEN_KW
20240409;Liander;Friesland               ;Harlingen              ;Midlum                 ;BU00720100   ;Midlum                                               ;175;245;650,829
20240409;Liander;Friesland               ;Harlingen              ;Midlum                 ;BU00720109   ;Verspreide huizen Midlum                             ;18;53;245,37
20240409;Liander;Friesland               ;Harlingen              ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;1;0
20240409;Liander;Friesland               ;Harlingen              ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;1;0
20240409;Liander;Friesland               ;Harlingen              ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);1;1;6,6
20240409;Liander;Friesland               ;Harlingen              ;Wijnaldum              ;BU00720200   ;Wijnaldum                                            ;94;156;335,429
20240409;Liander;Friesland               ;Harlingen              ;Wijnaldum              ;BU00720209   ;Verspreide huizen Wijnaldum                          ;33;67;226,35
20240409;Liander;Friesland               ;Heerenveen             ;Akkrum                 ;BU00740901   ;Akkrum                                               ;727;1.646;3.353,88
20240409;Liander;Friesland               ;Heerenveen             ;Aldeboarn              ;BU00740903   ;Aldeboarn                                            ;242;724;1.695,91
20240409;Liander;Friesland               ;Heerenveen             ;Bontebok               ;BU00740302   ;Bontebok                                             ;105;216;566,75
20240409;Liander;Friesland               ;Heerenveen             ;De Knipe               ;BU00740301   ;De Knipe                                             ;292;561;1.509,01
20240409;Liander;Friesland               ;Heerenveen             ;Gersloot               ;BU00740204   ;Gersloot                                             ;24;44;131,86
20240409;Liander;Friesland               ;Heerenveen             ;Gersloot               ;BU00740205   ;Gersloot-polder                                      ;39;85;333,527
20240409;Liander;Friesland               ;Heerenveen             ;Haskerdijken           ;BU00740701   ;Haskerdijken                                         ;67;171;395,702
20240409;Liander;Friesland               ;Heerenveen             ;Heerenveen             ;?            ;?                                                    ;16;287;98,195
20240409;Liander;Friesland               ;Heerenveen             ;Heerenveen             ;BU00740100   ;Noord                                                ;603;1.792;2.359,18
20240409;Liander;Friesland               ;Heerenveen             ;Heerenveen             ;BU00740101   ;Centrum                                              ;262;2.374;1.125,23
20240409;Liander;Friesland               ;Heerenveen             ;Heerenveen             ;BU00740102   ;Midden                                               ;587;2.171;2.008,76
20240409;Liander;Friesland               ;Heerenveen             ;Heerenveen             ;BU00740103   ;Nijehaske                                            ;651;1.530;2.230,04
20240409;Liander;Friesland               ;Heerenveen             ;Heerenveen             ;BU00740104   ;De Greiden                                           ;1.344;3.454;4.678,99
20240409;Liander;Friesland               ;Heerenveen             ;Heerenveen             ;BU00740105   ;De Heide                                             ;395;667;2.109,73
20240409;Liander;Friesland               ;Heerenveen             ;Heerenveen             ;BU00740106   ;De Akkers                                            ;430;1.193;1.588,90
20240409;Liander;Friesland               ;Heerenveen             ;Heerenveen             ;BU00740107   ;Skoatterwald                                         ;1.144;1.890;5.443,33
20240409;Liander;Friesland               ;Heerenveen             ;Heerenveen             ;BU00740108   ;Het meer                                             ;119;362;934,66
20240409;Liander;Friesland               ;Heerenveen             ;Heerenveen             ;BU00740109   ;Nieuweschoot                                         ;20;46;249,73
20240409;Liander;Friesland               ;Heerenveen             ;Heerenveen             ;BU00740110   ;Haskerveen                                           ;46;324;958,75
20240409;Liander;Friesland               ;Heerenveen             ;Heerenveen             ;BU00740301   ;De Knipe                                             ;24;38;112,234
20240409;Liander;Friesland               ;Heerenveen             ;Heerenveen             ;BU00740401   ;Oudeschoot                                           ;8;67;92,1
20240409;Liander;Friesland               ;Heerenveen             ;Heerenveen             ;BU00740601   ;Oranjewoud                                           ;110;271;450,364
20240409;Liander;Friesland               ;Heerenveen             ;Heerenveen             ;BU00740702   ;Nieuwebrug                                           ;8;26;30,1
20240409;Liander;Friesland               ;Heerenveen             ;Hoornsterzwaag         ;BU00740407   ;Hoornsterzwaag                                       ;154;388;1.274,82
20240409;Liander;Friesland               ;Heerenveen             ;Jubbega                ;BU00740406   ;Jubbega                                              ;608;1.486;2.839,50
20240409;Liander;Friesland               ;Heerenveen             ;Katlijk                ;BU00740403   ;Katlijk                                              ;131;266;927,21
20240409;Liander;Friesland               ;Heerenveen             ;Luinjeberd             ;BU00740202   ;Luinjeberd                                           ;78;178;382,6
20240409;Liander;Friesland               ;Heerenveen             ;Mildam                 ;BU00740402   ;Mildam                                               ;156;316;774,405
20240409;Liander;Friesland               ;Heerenveen             ;Nes                    ;BU00740902   ;Nes                                                  ;261;396;1.244,82
20240409;Liander;Friesland               ;Heerenveen             ;Nieuwebrug             ;BU00740702   ;Nieuwebrug                                           ;25;65;154,325
20240409;Liander;Friesland               ;Heerenveen             ;Nieuwehorne            ;BU00740404   ;Nieuwehorne                                          ;331;680;1.480,63
20240409;Liander;Friesland               ;Heerenveen             ;Nieuweschoot           ;BU00740109   ;Nieuweschoot                                         ;33;56;181,33
20240409;Liander;Friesland               ;Heerenveen             ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;1;0
20240409;Liander;Friesland               ;Heerenveen             ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;1;0
20240409;Liander;Friesland               ;Heerenveen             ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;1;0
20240409;Liander;Friesland               ;Heerenveen             ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;1;0
20240409;Liander;Friesland               ;Heerenveen             ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;1;0
20240409;Liander;Friesland               ;Heerenveen             ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;3;0
20240409;Liander;Friesland               ;Heerenveen             ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;4;0
20240409;Liander;Friesland               ;Heerenveen             ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;5;0
20240409;Liander;Friesland               ;Heerenveen             ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;5;0
20240409;Liander;Friesland               ;Heerenveen             ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;6;0
20240409;Liander;Friesland               ;Heerenveen             ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;8;0
20240409;Liander;Friesland               ;Heerenveen             ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;12;0
20240409;Liander;Friesland               ;Heerenveen             ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;14;0
20240409;Liander;Friesland               ;Heerenveen             ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;17;0
20240409;Liander;Friesland               ;Heerenveen             ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;22;0
20240409;Liander;Friesland               ;Heerenveen             ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;24;0
20240409;Liander;Friesland               ;Heerenveen             ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);1;1;4,4
20240409;Liander;Friesland               ;Heerenveen             ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);1;1;53
20240409;Liander;Friesland               ;Heerenveen             ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);1;1;4
20240409;Liander;Friesland               ;Heerenveen             ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);1;2;4
20240409;Liander;Friesland               ;Heerenveen             ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);1;7;4,1
20240409;Liander;Friesland               ;Heerenveen             ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);1;8;10
20240409;Liander;Friesland               ;Heerenveen             ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);1;11;0
20240409;Liander;Friesland               ;Heerenveen             ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);1;13;20
20240409;Liander;Friesland               ;Heerenveen             ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);1;22;6
20240409;Liander;Friesland               ;Heerenveen             ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);2;28;3,3
20240409;Liander;Friesland               ;Heerenveen             ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);4;15;12
20240409;Liander;Friesland               ;Heerenveen             ;Oranjewoud             ;BU00740601   ;Oranjewoud                                           ;235;433;1.348,17
20240409;Liander;Friesland               ;Heerenveen             ;Oudehorne              ;BU00740405   ;Oudehorne                                            ;150;366;1.263,67
20240409;Liander;Friesland               ;Heerenveen             ;Oudeschoot             ;BU00740401   ;Oudeschoot                                           ;160;660;762,174
20240409;Liander;Friesland               ;Heerenveen             ;Terband                ;BU00740201   ;Terband                                              ;42;132;263,32
20240409;Liander;Friesland               ;Heerenveen             ;Tjalleberd             ;BU00740203   ;Tjalleberd                                           ;204;362;1.082,13
20240409;Liander;Friesland               ;Leeuwarden             ;Alde Leie              ;BU00806307   ;Alde Leie                                            ;37;122;158,35
20240409;Liander;Friesland               ;Leeuwarden             ;Baard                  ;BU00808115   ;Baard                                                ;39;90;225,38
20240409;Liander;Friesland               ;Leeuwarden             ;Bears                  ;BU00808108   ;Bears                                                ;19;54;73,484
20240409;Liander;Friesland               ;Leeuwarden             ;Britsum                ;BU00806209   ;Britsum                                              ;221;410;807,18
20240409;Liander;Friesland               ;Leeuwarden             ;Britsum                ;BU00806210   ;Buitengebied Britsum                                 ;7;22;93
20240409;Liander;Friesland               ;Leeuwarden             ;Easterlittens          ;BU00808116   ;Easterlittens                                        ;81;192;395,79
